id;left;top;right;bottom;row_index;col_index;field_1;PC1;PC2;PC3;PC4;PC5;PC6;typology;city;z_distance;q_cluster;lst_mean;solar_summ;solar_wint;pm10_mean;pm25_mean;no2_mean;noiseday_m;noisenight;bin_lst_me;bin_solar_;bin_sola_1;bin_pm10_m;bin_pm25_m;bin_no2_me;bin_noised;bin_noisen;City;Building height;Height varability;Sky view factor;Frontal area index;Water cover fraction;Impervious surface cover fraction;Building cover fraction;Pervious surface cover fraction;Aspect ratio;Intersections;Length N-S;Length NE-SW;Length SE-NW;Length E-W;Length primary road;Length highway;Length secondary road;Length railway;Neighbourhood type
292;2500223,99;1116889,101;2500473,99;1116639,101;16;11;1487;0,143314776;0,56974272;0,56622095;-0,410933575;-0,652112049;0,810402783;A;geneva;1,384420909;(0.312,1.48];0,920721809;-0,353345807;-0,937327578;0,318828414;0,536850122;0,353901654;0,4696879;-0,113603907;(0.716,2.72];(-0.611,-0.0457];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(-0.65,0.106];geneva;18,31142819;7,781;0,549857713;0,398;0;0,526;0,351;0,123;0,644;11;139,42;439,89;757,19;63,1;763,06099;0;636,53901;0;G-A
293;2500223,99;1116639,101;2500473,99;1116389,101;17;11;1488;-1,3179152;1,071740571;0,080790366;-0,749968959;0,276669843;0,260904664;D;geneva;1,89713634;(1.48,2];1,459517711;-1,741432472;-1,495343374;0,790893393;1,498711755;0,876584941;0,671499907;0,333824338;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.106,0.611];geneva;19,95725152;14,413;0,481017308;0,556;0;0,339;0,62;0,041;0,848;3;49,19;305,86;255,76;78,99;0;0;689,8;0;G-A
294;2500223,99;1116389,101;2500473,99;1116139,101;18;11;1489;0,278796614;0,349517431;0,24085314;-0,818575652;-0,232291851;0,937608931;C;geneva;1,364198054;(0.312,1.48];0,502133049;0,890164877;1,433791195;-0,221236376;0,057639926;-0,429351211;-0,63911358;-0,831280797;(-0.0567,0.716];(0.658,2.84];(0.529,3.4];(-0.717,-0.162];(-0.152,0.689];(-0.72,-0.0796];(-0.657,0.0621];(-2.55,-0.65];geneva;14,26528291;8,014;0,547450634;0,234;0;0,572;0,33;0,098;0,328;8;432,77;212,14;208,53;435,28;0;0;1288,72;0;S-C
295;2500223,99;1116139,101;2500473,99;1115889,101;19;11;1490;-1,72299659;0,434402457;-0,160548393;0,429749139;-0,048763353;-0,599056549;G;geneva;1,931095406;(1.48,2];-0,266213815;-1,325777475;-0,201027073;1,576249447;1,931359201;0,801324967;0,372964464;0,398793114;(-0.699,-0.0567];(-2.51,-0.611];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.106,0.611];geneva;13,4548049;3,817;0,529621952;0,186;0;0,633;0,21;0,157;0,299;9;142,01;343,74;231,34;434,8;0;0;1151,89;0;S-C
304;2500473,99;1120139,101;2500723,99;1119889,101;3;12;1491;1,052825292;-1,331399455;0,66425978;-0,064159634;0,365517485;0,297574017;E;geneva;1,883766558;(1.48,2];-1,294579793;0,566163572;0,163562249;-1,312851879;-1,317010981;-1,024706813;-2,568237267;-1,737506989;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;15,08339438;6,095;0,711258009;0,104;0,349;0,328;0,159;0,164;0,367;1;396,85;0;257,18;35,78;750,646228;0;0;0;S-C
305;2500473,99;1119889,101;2500723,99;1119639,101;4;12;1492;0,681020495;-0,075561508;-0,922816751;-0,35770854;0,696247157;1,280867167;E;geneva;1,890615089;(1.48,2];-0,485765157;0,621825367;0,313138977;-0,106638095;-0,067449743;0,05517282;-0,703362576;-0,09837232;(-0.699,-0.0567];(-0.0457,0.658];(-0.31,0.529];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-2.7,-0.657];(-0.65,0.106];geneva;17,84245897;9,739;0,561170746;0,09;0,049;0,427;0,116;0,408;0,373;3;274,27;176,28;54,9;60,13;640,831285;0;0;0;G-E
306;2500473,99;1119639,101;2500723,99;1119389,101;5;12;1493;-0,500985655;0,148163902;-1,024067294;-1,187615636;1,297099976;-0,185012357;E;geneva;2,109213553;(2,2.66];-0,351141311;-0,366598563;-0,877038239;0,345225273;0,353092327;0,498549313;-0,028782256;0,471036969;(-0.699,-0.0567];(-0.611,-0.0457];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(0.106,0.611];geneva;14,90736384;8,625;0,552481387;0,069;0;0,477;0,094;0,429;0,337;13;136,07;462,24;237,77;252,5;1205,05881;0;0;0;G-D
307;2500473,99;1119389,101;2500723,99;1119139,101;6;12;1494;-0,235267149;-0,287819955;-0,722836517;0,040245341;0,779704463;0,500755087;E;geneva;1,233287469;(0.312,1.48];-0,615288361;0,952185952;-0,623425137;0,401241393;0,629178479;0,684492295;0,841037321;1,055210575;(-0.699,-0.0567];(0.658,2.84];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.737,2.34];(0.611,2.66];geneva;17,45281579;8,663;0,597518184;0,063;0,109;0,337;0,094;0,46;0,401;7;498,29;198,84;283,29;184,09;732,581264;0;431,928736;0;G-E
308;2500473,99;1119139,101;2500723,99;1118889,101;7;12;1495;-1,592610557;0,581076032;0,100002228;0,323236125;-0,194649409;0,130013722;E;geneva;1,744514757;(1.48,2];0,165571751;-0,840809423;-1,122670562;0,132364017;0,331369775;0,627398259;0,054244576;0,258330052;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(0.106,0.611];geneva;16,16461058;7,712;0,598880126;0,22;0;0,468;0,358;0,174;0,514;10;419,66;145,68;413,57;218,03;561,392605;0;635,547395;0;S-C
309;2500473,99;1118889,101;2500723,99;1118639,101;8;12;1496;-1,951398918;0,968740951;-0,107470212;-0,477635172;0,212812994;0,58427117;C;geneva;2,317922376;(2,2.66];0,302935062;-1,146413621;-0,825653299;-0,497227849;-0,347801789;0,148531826;-0,566354082;-0,494702569;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(-0.717,-0.162];(-0.731,-0.152];(-0.0796,0.698];(-0.657,0.0621];(-0.65,0.106];geneva;17,54546082;8,943;0,436715478;0,522;0;0,45;0,55;0;0,967;17;553,24;288,88;186,14;483,34;0;0;1511,6;0;G-B
310;2500473,99;1118639,101;2500723,99;1118389,101;9;12;1497;-0,922861651;0,6060116;1,598990552;0,262051718;-0,691918128;0,55498786;A;geneva;2,152005528;(2,2.66];0,20933295;0,413252485;0,37917565;-0,587555658;-0,744139811;-0,818541249;0,022729634;-0,133601946;(-0.0645,0.646];(-0.119,0.477];(0.338,7.57];(-0.709,-0.055];(-0.754,-0.0742];(-3.18,-0.766];(0.00919,0.698];(-0.654,0.00855];geneva;20,999303;7,548;0,546178268;0,487;0,13;0,391;0,479;0;0,775;15;182,31;750,86;408,69;298,29;533,711594;0;1106,438406;0;G-A
311;2500473,99;1118389,101;2500723,99;1118139,101;10;12;1498;-0,423537637;-2,310287296;2,545525774;-1,478609882;0,716658703;0,334782171;E;geneva;3,848178656;(2.66,11.4];0,703540965;0,256750347;-0,42203874;-0,714347658;-0,863923674;-0,881183947;-0,473043771;-0,440723263;(0.646,3.13];(-0.119,0.477];(-2.4,-0.379];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;21,56827633;8,754;0,904472999;0,03;0,655;0,213;0,073;0,059;0,514;17;55,97;594,65;281,28;164,75;915,095723;0;181,554277;0;G-F
312;2500473,99;1118139,101;2500723,99;1117889,101;11;12;1499;0,230450442;-2,544717394;-1,101977746;-2,462075948;2,791439044;-1,979190487;J;geneva;5,051157676;(2.66,11.4];1,993217245;-0,205333093;-0,192346319;-0,479047439;-0,685527616;-0,825064045;-0,433991542;-0,477470757;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.709,-0.055];(-0.754,-0.0742];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;0;0;0,990762493;0;0,968;0,032;0;0;0;0;0;0;52,61;0;622,551507;0;0;0;S-E
313;2500473,99;1117889,101;2500723,99;1117639,101;12;12;1500;-1,717523261;-0,603369726;0,607598223;-0,55238575;0,800564379;-1,2686147;C;geneva;2,497705623;(2,2.66];2,272606033;-0,205333093;-0,192346319;-0,60803667;-0,869915194;-0,884984665;-0,819367948;-0,924480784;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.709,-0.055];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;23,7314582;5,549;0,62867022;0,176;0,117;0,499;0,235;0,149;0,653;33;382,99;375,83;462,23;1037,49;809,15712;0;1449,38288;0;G-B
314;2500473,99;1117639,101;2500723,99;1117389,101;13;12;1501;-2,404916256;0,35478382;-0,455579525;1,555712873;0,170701194;-0,536715547;B;geneva;2,975649758;(2.66,11.4];0,29928355;-0,95616985;-0,922361182;-1,082881434;-1,120657857;-1,047749957;-3,271546074;-3,108031496;(-0.0645,0.646];(-4.47,-0.205];(-2.4,-0.379];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];;geneva;20,83977177;5,501;0,450341174;0,423;0;0,529;0,471;0;0,992;19;477,51;598,35;520,11;343,05;0;0;1939,02;0;G-B
315;2500473,99;1117389,101;2500723,99;1117139,101;14;12;1502;-0,198825893;-0,06774839;0,817296759;-0,066179107;-1,101338624;-0,600520171;A;geneva;1,513289955;(1.48,2];1,382677309;-0,205333093;-0,192346319;-0,971262267;-1,083922384;-1,075958314;-1,607988445;-1,722103159;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;20,24339871;4,836;0,61169078;0,23;0;0,709;0,274;0,017;0,559;19;346,98;751,06;414,82;183,16;1004,292721;0;691,727279;0;G-C
316;2500473,99;1117139,101;2500723,99;1116889,101;15;12;1503;-0,707559579;0,177433284;0,430017442;-1,835378755;0,21150208;-1,798328637;A;geneva;2,713737703;(2.66,11.4];0,110901523;0,501870444;-0,194882745;-1,312208204;-1,302662155;-1,116618046;-1,325609797;-1,344306508;(-0.0645,0.646];(0.477,5.14];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;19,13533293;4,419;0,554040845;0,238;0;0,694;0,225;0,081;0,533;23;119,9;1018,19;879,62;69,72;1747,560148;0;339,869852;0;G-C
317;2500473,99;1116889,101;2500723,99;1116639,101;16;12;1504;-0,091188313;-0,646627418;-0,776706206;-0,923920794;0,716800602;1,628339562;A;geneva;2,246917293;(2,2.66];0,519334471;0,249090972;-0,680624893;-0,058117282;0,142389485;-0,063806126;0,868567831;-0,035790274;(-0.0567,0.716];(-0.0457,0.658];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.737,2.34];(-0.65,0.106];geneva;22,01787414;11,239;0,521310152;0,432;0;0,562;0,437;0,001;0,665;7;21,97;476,8;551,31;11,22;1097,620595;0;0;0;G-A
318;2500473,99;1116639,101;2500723,99;1116389,101;17;12;1505;-0,071702129;1,176451905;0,376401589;0,617666847;-0,407757008;-1,044890356;D;geneva;1,780570808;(1.48,2];0,799454548;-0,649983508;0,319176364;0,754544405;1,154344285;0,725867625;0,780728708;0,385783894;(0.716,2.72];(-2.51,-0.611];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.106,0.611];geneva;21,83725912;10,819;0,536372394;0,267;0;0,348;0,42;0,232;0,521;7;450,21;281,09;113,83;188,29;0;0;1033,42;0;S-C
319;2500473,99;1116389,101;2500723,99;1116139,101;18;12;1506;-0,037658054;0,882115221;0,073032926;-1,456802113;-0,072757788;0,726970798;C;geneva;1,854974887;(1.48,2];-1,016787287;0,401960476;0,499061556;-0,678536116;-0,657350788;-0,70138519;-1,228141336;-1,445328579;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-2.7,-0.657];(-2.55,-0.65];geneva;16,76889509;7,943;0,497269288;0,343;0;0,532;0,287;0,181;0,366;12;404,04;459,9;72,64;301,39;0;0;1237,97;0;S-C
320;2500473,99;1116139,101;2500723,99;1115889,101;19;12;1507;-1,370559542;0,346315152;-1,141771666;-0,597262377;0,354607501;0,695951817;G;geneva;2,066114213;(2,2.66];-0,620459135;-1,510264861;-0,426219136;0,28945288;0,511348731;-0,066857951;-1,149984104;-1,016060094;(-0.699,-0.0567];(-2.51,-0.611];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-2.7,-0.657];(-2.55,-0.65];geneva;15,55313215;7,304;0,510651083;0,191;0;0,495;0,21;0,295;0,345;7;248,81;331,93;264,34;0;0;0;845,08;0;S-C
329;2500723,99;1120139,101;2500973,99;1119889,101;3;13;1508;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,201978049;-0,407194619;-0,384504047;-0,427734507;-0,832141182;-0,645251874;-0,528569854;-0,485190614;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-1.73,-0.731];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
330;2500723,99;1119889,101;2500973,99;1119639,101;4;13;1509;-1,627478294;4,381785899;-1,794121643;0,487231684;0,389101644;1,862135254;J;geneva;5,378098943;(2.66,11.4];1,302031529;2,002525996;1,026362994;-0,234551082;-0,511318716;-0,335752572;-0,647913619;-0,6025626;(0.716,2.72];(0.658,2.84];(0.529,3.4];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;11,22444454;0,635;0,853156893;0,001;0,749;0;0,002;0,249;0,256;2;9,81;0;74,18;48,68;0;0;132,67;0;S-E
331;2500723,99;1119639,101;2500973,99;1119389,101;5;13;1510;-1,817472312;3,659116799;-1,816878292;2,276926905;-0,35126951;2,142667256;J;geneva;5,467375737;(2.66,11.4];1,548461764;2,351086194;3,399524013;0,04570093;-0,134955392;-0,083984438;-0,203712789;-0,186176523;(0.716,2.72];(0.658,2.84];(0.529,3.4];(-0.162,0.673];(-0.152,0.689];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;8,180741172;3,293;0,896719802;0,005;0,739;0;0,015;0,246;0,207;1;211,31;0;56,27;33,56;0;0;301,14;0;S-E
332;2500723,99;1119389,101;2500973,99;1119139,101;6;13;1511;0,065803736;1,113368393;-0,134244292;0,734383619;-1,13851449;-0,139448801;J;geneva;1,765480487;(1.48,2];0,402906567;-0,407194619;-0,384504047;0,413021529;0,248143423;0,357754616;0,555121601;0,547977875;(-0.0567,0.716];(-0.611,-0.0457];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;0;0;0,990277819;0;0,879;0,092;0,001;0,028;0;0;58,38;0;0;0;0;0;58,38;0;S-E
333;2500723,99;1119139,101;2500973,99;1118889,101;7;13;1512;-0,09570456;-0,9545126;-1,489346996;-0,613749698;1,472535702;-1,969130009;J;geneva;3,092075552;(2.66,11.4];0,550684116;-0,407194619;-0,384504047;1,229289525;1,398273135;1,062405279;1,243434676;1,230926901;(-0.0567,0.716];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;0;0;0,994584993;0;0,851;0,078;0,001;0,07;0;1;125,8;0;0;0;508,687147;0;0;0;S-E
334;2500723,99;1118889,101;2500973,99;1118639,101;8;13;1513;0,640285272;-3,20217422;1,72852073;0,379158781;0,033573302;1,702106603;E;geneva;4,085795432;(2.66,11.4];-2,398758964;2,838668117;0,441442903;-0,176347044;0,483833734;0,04248924;0,180401343;0,457657892;;(0.658,2.84];(-0.31,0.529];(-0.717,-0.162];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;23,4641987;11,669;0,944538378;0,012;0,596;0,382;0,022;0;0,421;9;479,17;26,92;0;28,44;567,355241;0;0;0;G-F
335;2500723,99;1118639,101;2500973,99;1118389,101;9;13;1514;-4,838261769;-2,34929184;-3,253529265;-1,492015673;3,355186354;4,888767145;J;geneva;8,769083887;(2.66,11.4];2,20176027;2,294601389;1,868739357;1,653748883;2,041539259;1,468293215;1,4009601;1,394236218;(0.716,2.72];(0.658,2.84];(0.529,3.4];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;17,74588703;11,796;0,9309671;0,024;0,793;0,169;0,038;0;0,174;6;147,91;118,58;19,27;40,98;553,505567;0;0;0;G-F
336;2500723,99;1118389,101;2500973,99;1118139,101;10;13;1515;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,050309718;-0,407194619;-0,384504047;0,777621234;0,909415093;0,649188103;0,771901621;0,785039787;(-0.0567,0.716];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(-0.0796,0.698];(0.737,2.34];(0.611,2.66];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
337;2500723,99;1118139,101;2500973,99;1117889,101;11;13;1516;0,434272569;0,01083042;0,451975688;0,180231319;-0,37096212;-0,155355134;J;geneva;0,766305047;(0.312,1.48];0,143544604;-0,407194619;-0,384504047;1,506820644;1,453725494;1,459430538;1,066714102;1,099225839;(-0.0567,0.716];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;0;0;0,994402219;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
338;2500723,99;1117889,101;2500973,99;1117639,101;12;13;1517;0,319919803;-1,990973991;1,077682125;0,81634427;0,255014079;-0,936577846;A;geneva;2,614642056;(2,2.66];-2,231645476;0,301458369;-0,12209128;1,802928746;1,995866984;1,911247904;1,871349437;1,950813696;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;22,76814109;4,355;0,684521852;0,11;0,262;0,52;0,135;0,05;0,629;24;350,79;567,45;229,92;568,1;1205,006643;0;511,253357;0;S-B
339;2500723,99;1117639,101;2500973,99;1117389,101;13;13;1518;-1,352724572;-0,931344064;-0,806526778;1,844920493;0,378028448;-0,629663592;A;geneva;2,70016006;(2.66,11.4];1,065179548;-0,255619572;0,286924635;1,925288082;1,957156164;2,262957846;1,76004677;1,627931632;(0.716,2.72];(-0.611,-0.0457];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;21,74012464;7,25;0,543612095;0,397;0;0,594;0,406;0;0,838;20;603,88;275,79;238,71;670,89;1150,336732;0;638,933268;0;G-B
340;2500723,99;1117389,101;2500973,99;1117139,101;14;13;1519;-0,468841404;0,353311734;0,894512936;-0,362126467;-0,802560762;-0,505009926;A;geneva;1,474811587;(0.312,1.48];0,488516881;-0,306677231;-0,67107731;0,681959346;0,891557998;0,813662568;1,166049205;1,177257432;(-0.0567,0.716];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;19,21485988;5,633;0,578093398;0,251;0;0,659;0,285;0,056;0,643;19;228,94;489,07;927,26;217,35;1102,705704;0;759,914296;0;G-C
341;2500723,99;1117139,101;2500973,99;1116889,101;15;13;1520;-0,638414782;0,119936328;-0,011379769;-1,842426041;0,687836596;-1,284319124;A;geneva;2,437050711;(2,2.66];1,786041995;-0,205333093;-0,192346319;-0,125721489;-0,444030768;-0,639967283;0,856980854;0,940988812;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.709,-0.055];(-0.754,-0.0742];(-0.766,-0.072];(0.698,2.89];(0.71,3.33];geneva;21,09263738;5,852;0,524929808;0,269;0;0,612;0,275;0,113;0,637;23;54,11;767,43;946,18;7,15;1657,550138;0;117,319862;0;G-C
342;2500723,99;1116889,101;2500973,99;1116639,101;16;13;1521;0,005565957;-0,23370653;-1,577250268;-1,442338145;1,940486457;0,134226547;A;geneva;2,899346807;(2.66,11.4];0,819811177;0,800462449;-0,243304351;-0,520268334;-0,734220607;-0,710494001;0,270718982;0,099769845;(0.646,3.13];(0.477,5.14];(-0.379,-0.192];(-0.709,-0.055];(-0.754,-0.0742];(-0.766,-0.072];(0.00919,0.698];(0.00855,0.71];geneva;23,33383128;5,896;0,447492671;0,45;0;0,405;0,333;0,262;0,89;10;0;610,68;617,7;20,55;1566,215714;0;0;0;G-A
343;2500723,99;1116639,101;2500973,99;1116389,101;17;13;1522;-0,680306091;-1,017560476;-1,476595339;-0,459137282;0,932887996;0,308667216;B;geneva;2,203393292;(2,2.66];-0,25303704;-0,780856947;-0,689741377;-0,736091817;-0,877261254;-0,847786883;-0,514306899;-0,388189354;(-0.689,-0.0645];(-4.47,-0.205];(-2.4,-0.379];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;23,16268631;7,547;0,519644961;0,243;0;0,58;0,315;0,105;0,625;14;211,34;607,73;576,5;119,58;403,207566;0;1111,942434;0;S-A
344;2500723,99;1116389,101;2500973,99;1116139,101;18;13;1523;-0,110412649;-0,77259979;-1,562207078;-0,212661283;0,615349693;1,671774514;B;geneva;2,503657811;(2,2.66];2,116461042;-0,205333093;-0,192346319;-0,492130075;-0,685055736;-0,81238145;-0,195286075;-0,139981959;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.709,-0.055];(-0.754,-0.0742];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;20,78015674;7,487;0,45700249;0,396;0;0,647;0,353;0;0,659;5;108,89;412,54;441,65;0;0;0;963,08;0;S-A
345;2500723,99;1116139,101;2500973,99;1115889,101;19;13;1524;0,375480671;-0,829788369;-1,895419862;0,486610221;0,718225491;1,437981301;B;geneva;2,691203914;(2.66,11.4];2,10060778;-0,205333093;-0,192346319;-0,625973561;-0,828258824;-0,847274672;0,096640147;0,013321389;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.709,-0.055];(-3.76,-0.754];(-3.18,-0.766];(0.00919,0.698];(0.00855,0.71];geneva;21,3335912;6,28;0,482629299;0,288;0;0,559;0,238;0,203;0,628;9;190,68;335,13;339,68;79,82;0;0;945,31;0;S-A
354;2500973,99;1120139,101;2501223,99;1119889,101;3;14;1525;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,745856985;-0,407194619;-0,384504047;-1,048098185;-1,147472399;-1,09378471;-0,948776745;-0,90157669;(-2.4,-0.699];(-0.611,-0.0457];(-0.722,-0.31];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
355;2500973,99;1119889,101;2501223,99;1119639,101;4;14;1526;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,688202522;-0,407194619;-0,384504047;-0,941983345;-0,991874634;-0,882164253;-0,970058326;-0,934449275;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
356;2500973,99;1119639,101;2501223,99;1119389,101;5;14;1527;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,663914347;-0,407194619;-0,384504047;-0,705265626;-0,724967029;-0,716984677;-0,689433565;-0,673365091;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-2.7,-0.657];(-2.55,-0.65];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
357;2500973,99;1119389,101;2501223,99;1119139,101;6;14;1528;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,665241463;-0,407194619;-0,384504047;-0,566500067;-0,472120718;-0,559958576;-0,353727067;-0,360443368;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
358;2500973,99;1119139,101;2501223,99;1118889,101;7;14;1529;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,711017594;-0,407194619;-0,384504047;-0,337945028;-0,211922702;-0,318511518;-0,054115798;-0,074072579;(-2.4,-0.699];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
359;2500973,99;1118889,101;2501223,99;1118639,101;8;14;1530;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,647283695;-0,407194619;-0,384504047;-0,215504828;-0,020991713;-0,127033475;0,150980217;0,128430973;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.152,0.689];(-0.72,-0.0796];(0.0621,0.737];(0.106,0.611];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
360;2500973,99;1118639,101;2501223,99;1118389,101;9;14;1531;-0,962815037;-1,125376302;-0,169845669;0,020467482;0,254501695;2,670302127;J;geneva;3,068881824;(2.66,11.4];-0,277403514;2,717262646;2,548966726;-0,019600509;0,179947638;0,012549278;0,273870911;0,261817808;(-0.699,-0.0567];(0.658,2.84];(0.529,3.4];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;0;1,124;0,991438216;0;0,999;0;0,001;0;0;0;0;0;0;0;0;0;0;0;S-E
361;2500973,99;1118389,101;2501223,99;1118139,101;10;14;1532;0,432254992;0,027272296;0,446581953;0,178565725;-0,363740042;-0,160313073;J;geneva;0,759550139;(0.312,1.48];-0,192390159;-0,407194619;-0,384504047;0,478322968;0,537709426;0,451355841;0,603318121;0,590332937;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;0;0;0,99307945;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
